uniq_id,city,guest_recommendation,hotel_category,hotel_star_rating,image_count,property_type,room_area,room_count,site_review_count,site_review_rating,state
2ef12b0ccb71516b1af57a2925dcb66e,Ahmedabad,76,regular,3,6,Hotel,14 X 15 Sq.ft.,33,97,3.7,Gujarat
c55d6c64f04dd79406fb385d4ae1de66,Ooty,100,regular,2,25,Hotel,18 X 10 Sq.ft.,13,7,4.5,Tamil Nadu
9e28f05b93e5a3dfe7973fbb6e3b0ea6,Hyderabad,100,regular,2,20,Hotel,17 X 10 Sq.ft.,24,13,4,Andhra Pradesh
03dd7e5b8391dc686f0c71167f7fe140,Bangalore,81,regular,5,32,Hotel,15 X 20 Sq.ft.,160,74,4.3,Karnataka
b98011ed3058c9a5a51262f7e03b64cb,Ernakulam,83,gostays,4,13,Hotel,250 X 250 Sq.ft.,40,161,4,Kerala
9f2b47b9225a7c36a5f98be4669eb8ba,Mysore,88,regular,3,21,Hotel,15 X 16 Sq.ft.,22,105,4.3,Karnataka
783c5c8089c1b033049ddeff94b04706,Delhi,71,regular,3,5,Hotel,22 X 10 Sq.ft.,40,14,3.1,Delhi
cd9d3481291a58cbac937a7160e7cecb,Ahmedabad,66,regular,3,17,Hotel,17 X 17 Sq.ft.,40,21,4.5,Gujarat
711ac95c72ed94c82f26992aa2ac0d0f,Chandigarh,80,regular,3,30,Hotel,18 X 18 Sq.ft.,24,482,4.2,Punjab
4c9718810b55886e9c89a72aebc09367,Gurgaon,83,regular,3,49,Hotel,15 X 20 Sq.ft.,49,49,3.8,Haryana
db0207d64080bf413273f9b778494e9a,Chandigarh,80,regular,4,14,Hotel,18 X 12 Sq.ft.,54,47,3.9,Punjab
6045615779fa17b5d6c6fbb450243cd1,Jaipur,85,regular,4,65,Hotel,12 X 12 Sq.ft.,35,183,4.5,Rajasthan
89e113dec63b84136a31179c86bbce72,Jaipur,87,regular,3,41,Hotel,12 X 15 Sq.ft.,32,199,4.1,Rajasthan
4c423e65f6d0551eb378c094067ea09d,Goa,84,regular,3,29,Resort,20 X 20 Sq.ft.,27,69,4.4,Goa
e7a2b2d87fdcdc9c63b4d9090aa5d008,Durgapur,83,regular,0,17,Lodge,10 X 10 Sq.ft.,24,36,4,West Bengal
527f7f01e0f28ef7cd93bb48c32e4262,Goa,85,gostays,3,31,Resort,19 X 13 Sq.ft.,38,185,4.3,Goa
e15978e5b16c0682350a8a5df99c8936,Karnal,94,regular,5,55,Hotel,19 X 14 Sq.ft.,53,67,4.5,Haryana
2adb632237c03c2bd8749c4b1ec1985f,Morbi,100,regular,3,6,Hotel,258 X 200 Sq.ft.,48,4,3.8,Gujarat
e25c51c6d0d5084610abf32b544bf031,Varanasi,81,gostays,3,17,Hotel,13 X 12.2 Sq.ft.,23,260,4,Uttar Pradesh
44633280f4210805fa053aca681bb141,Dhanbad,69,regular,0,8,Hotel,13 X 14 Sq.ft.,22,71,4.2,Jharkhand
742c21219a177b1e6c0c3abd21256866,Thiruvananthapuram,85,regular,4,28,Hotel,14 X 14 Sq.ft.,45,119,4.4,Kerala
8253e36f1fef7aa108c18971c9bdba10,Jaipur,86,regular,2,20,Hotel,11 X 11 Sq.ft.,21,79,4.4,Rajasthan
8a6c9ef4893daaba7533ff5f9d75d27a,Jaipur,86,regular,3,17,Hotel,16 X 15.5 Sq.ft.,20,45,4.5,Rajasthan
97076d863ce007e58590c3dfc9d42435,Mangalore,81,regular,3,25,Hotel,22 X 22 Sq.ft.,42,214,4.1,Karnataka
b4f3e219332072a948411752cb324a98,Nagpur,80,regular,3,11,Hotel,10 X 12 Sq.ft.,93,133,4.3,Maharashtra
c0904e6069911ab646d2fb962d11940a,Delhi,40,regular,3,23,Hotel,15 X 15 Sq.ft.,28,10,2.7,Delhi
82b6bf8977534b45d19c0e230cb9e989,Chiplun,76,regular,4,31,Resort,28 X 14 Sq.ft.,56,17,4.1,Maharashtra
bbcc21d2cf59fca999de15cc2120ab39,Delhi,71,regular,5,21,Hotel,16 X 16 Sq.ft.,52,235,4.2,Delhi
4366043c7a439ba92836e4e87fc7ea73,Jaipur,88,regular,5,23,Resort,46 X 46 Sq.ft.,9,25,4.5,Rajasthan
f45d8f9b090157c83e33c757af2f28e0,Mysore,94,regular,4,74,Resort,20 X 30 Sq.ft.,86,53,4.5,Karnataka
d1bff830f2b051b21eb656b5b052bdbe,Corbett,81,regular,4,24,Resort,16 X 11 Sq.ft.,24,32,4.5,Uttarakhand
8ef0dd9187148f6e7564ae970add7ab4,Kovalam,77,regular,5,36,Resort,17 X 17 Sq.ft.,264,229,4.3,Kerala
de5955a1c9aafc3a4975ad298d6a058b,Bangalore,76,regular,1,29,Hotel,60 X 40 Sq.ft.,28,76,3.9,Karnataka
d6c23a3e5de56a11831a52137c874feb,Sawai Madhopur,100,regular,3,42,Hotel,18 X 12 Sq.ft.,15,5,4.5,Rajasthan
6e91f15bbe68a9ebbfa370269bbf8c10,Pondicherry,80,regular,3,50,Guest House,30 X 10 Sq.ft.,15,57,4,Pondicherry
ee3f6b6cfdf4cd85de46cfa8d7c08d06,Mysore,80,regular,5,10,Hotel,12 X 10 Sq.ft.,57,168,4.1,Karnataka
3858773c7a1eb615cb96e4df573ddea8,Kaziranga,81,regular,0,26,Resort,12 X 12 Sq.ft.,20,38,4.1,Assam
691fc05af09638a8fb9737ef4d634c79,Delhi,84,regular,3,47,Hotel,11 X 10 Sq.ft.,49,59,4.3,Delhi
e8a269780907ff01083a9d3960eed267,Manali,78,gostays,3,29,Hotel,20 X 10 Sq.ft.,36,84,4.2,Himachal Pradesh
aaa047736a9debc9d80a0a7b2dd61fb3,Goa,33,regular,3,60,Hotel,30 X 10 Sq.ft.,10,3,3.3,Goa
a53b2613f9ed8f41a6e0722b048165f8,Delhi,92,regular,4,38,Hotel,25 X 10 Sq.ft.,19,14,4.4,Delhi
f791e19e7380dd16bcc2f9eee3b785b6,Pune,79,regular,3,41,Hotel,15 X 15 Sq.ft.,44,104,4.1,Maharashtra
4657d8a53979f581ae9f0e6dfcddeddb,Manali,80,gostays,4,68,Resort,22 X 14 Sq.ft.,41,77,4.4,Himachal Pradesh
639474a33029172f92b1e0972ddbb392,Hyderabad,70,regular,2,29,Hotel,23 X 10 Sq.ft.,20,10,3.7,Andhra Pradesh
0ce93b8ce00c861bcfecfa27ee0a62fe,Gurgaon,75,regular,3,26,Hotel,18 X 10 Sq.ft.,48,16,4.1,Haryana
8cf6fef9fa9d4fbf8b2b035de634d602,Udaipur,50,regular,3,21,Resort,18 X 18 Sq.ft.,43,6,2.7,Rajasthan
4be36e40c8c77017c22173d05c569b33,Hyderabad,50,regular,3,50,Hotel,28 X 10 Sq.ft.,57,10,3,Andhra Pradesh
5a034ceda99af10cd9490de603b82147,Delhi,74,regular,3,31,Hotel,16 X 14 Sq.ft.,27,144,3.7,Delhi
e97eebadbc9af703c390b1cd1d63d7f8,Bangalore,70,regular,4,35,Hotel,16 X 18 Sq.ft.,104,97,3.6,Karnataka
d20eea39a299d0f8bf8b3d06e83a1b5b,Mumbai,85,regular,5,30,Resort,12 X 12 Sq.ft.,74,636,4.3,Maharashtra
53e2eadd9e7c068202ef1f0053636fa6,Alwar,28,regular,0,23,Hotel,60 X 60 Sq.ft.,50,7,2.6,Rajasthan
a8a206bed18582980d92085ff8ffd0f4,Ooty,86,regular,0,27,Cottage,50 X 50 Sq.ft.,5,22,3.6,Tamil Nadu
35c782fdd07560616c8f94990c2f4e88,Chennai,76,regular,5,14,Hotel,11 X 14 Sq.ft.,162,124,4.3,Tamil Nadu
0bc0e50c4f70da8d74393365fed978a9,Sawai Madhopur,52,regular,0,9,Resort,14 X 14 Sq.ft.,40,17,3.2,Rajasthan
e571734584cdeae3f6b7bb4e06cb1d18,Hyderabad,90,regular,3,17,Hotel,15 X 15 Sq.ft.,38,73,4,Andhra Pradesh
ccc0ac2286c9a9dca38c05fca6abb25e,Bangalore,85,regular,3,25,Hotel,17 X 18 Sq.ft.,38,125,4.2,Karnataka
5341ac0b04013ec77de95a27400c6f01,Alleppey,71,regular,4,16,Resort,14 X 14 Sq.ft.,39,7,2.5,Kerala
f9a95080e74e1ecc0166c2a8207d9fa6,Thiruvananthapuram,88,regular,3,21,Resort,15 X 15 Sq.ft.,6,18,4.2,Kerala
a0cfe38a5d3c765c6be6a985cdbaf83a,Manali,50,regular,0,14,BnB,16 X 17 Sq.ft.,12,6,3.9,Himachal Pradesh
31e339fffb44b6bcf1c4856ba3999fc4,Bangalore,92,regular,3,34,Hotel,18 X 10 Sq.ft.,28,14,4,Karnataka
6fec614273cbec7800fd148d74ece4f4,Katra,69,regular,3,16,Hotel,14 X 12 Sq.ft.,28,13,4,Jammu and Kashmir
2857b411baee1a2b35d40e3a74c7afcc,Ahmedabad,70,regular,3,13,Hotel,17 X 17 Sq.ft.,12,320,3.6,Gujarat
bf1a3671629770c0c0a73a7be9eed8df,Kodaikanal,73,regular,3,17,Resort,12 X 10 Sq.ft.,31,112,3.7,Tamil Nadu
c3e9b21dd52b283994640739e048eaf8,Mussoorie,71,regular,3,12,Hotel,15 X 15 Sq.ft.,35,190,3.7,Uttarakhand
98903f4f3959cfd097665e460864ad4d,Gurgaon,97,gostays,4,16,Hotel,10 X 12 Sq.ft.,78,70,4.4,Haryana
0989389a0d4ea9690d413ac2f0048114,Puri,85,gostays,3,6,Hotel,12 X 10 Sq.ft.,12,84,4.1,Orissa
df1bf6a769c4fcf6946117f8cf6ac01b,Udaipur,88,regular,4,35,Resort,20 X 17 Sq.ft.,67,44,4.3,Rajasthan
697487d374ba97ed23fac5a81529334e,Thrissur,57,regular,0,12,Resort,10 X 12 Sq.ft.,25,7,4.4,Kerala
f3245f9ac8d40515a4b6c78c63191c87,Goa,76,regular,2,9,Hotel,16 X 16 Sq.ft.,11,64,3.8,Goa
250eea4c61aa7646c85934b170982bf6,Srinagar,92,regular,0,14,Homestay,13 X 13 Sq.ft.,3,13,5,Jammu and Kashmir
9e7b0c541a423ed299962efedfe204eb,Kollam,50,regular,3,20,Resort,15 X 15 Sq.ft.,32,6,2,Kerala
222c65c80885b675bcc5b436d108ee5f,Manali,83,regular,3,32,Hotel,12 X 14 Sq.ft.,24,31,4.5,Himachal Pradesh
63f44c3db20ccc93f2728aa758247048,Silvassa,84,regular,3,22,Resort,26 X 13 Sq.ft.,28,156,4.5,Dadra and Nagar Haveli
f908b6493f4f3d81efe806ea2ef158ce,Pune,87,regular,2,63,Hotel,17 X 10 Sq.ft.,22,31,4.2,Maharashtra
f0f5e08dc1751206885d8649587a9fe8,Kolkata,83,regular,0,15,Guest House,16 X 14 Sq.ft.,16,127,4.3,West Bengal
e5564c3c63111503728468d10d12755f,Bangalore,73,regular,3,47,Hotel,17 X 10 Sq.ft.,22,30,3.5,Karnataka
46d758e8546aca5df8bffa5be8da797f,Hyderabad,83,regular,3,23,Hotel,15 X 18 Sq.ft.,32,108,4.2,Andhra Pradesh
90b671e779a628efe86aef88ded03de3,Jaipur,76,regular,3,11,Hotel,12 X 10 Sq.ft.,16,25,4.7,Rajasthan
4efc834e069e97ad5124f02a501791c9,Coorg,97,regular,5,10,Resort,25 X 25 Sq.ft.,28,38,4.9,Karnataka
2c660c22de100caefd13b0b52c8a652a,Kukke,86,regular,0,3,Lodge,14 X 14 Sq.ft.,40,76,4.5,Karnataka
46e9d7adb6710b3df3d609b71e8f5832,Ooty,73,regular,0,19,Resort,12 X 12 Sq.ft.,31,57,3.9,Tamil Nadu
f9577575e65c65b8ea062c4e627206c8,Kanyakumari,83,regular,3,13,Hotel,10 X 12 Sq.ft.,4,18,4.3,Tamil Nadu
3eb569138f58884394fcb4e31860fc79,Lataguri,71,regular,0,24,Resort,14 X 16 Sq.ft.,14,14,4.3,West Bengal
6cac10573084aedec160f47f31f8c025,Bangalore,85,regular,3,14,Hotel,15 X 15 Sq.ft.,23,35,4.2,Karnataka
2e72566e81175e37ef308feb26344790,Chandigarh,79,regular,3,20,Hotel,15 X 10 Sq.ft.,18,93,4.3,Punjab
e22bbb9313cc4ca298873e07155c20d2,Havelock Island,74,regular,0,21,Resort,14 X 14 Sq.ft.,18,75,4.1,Andaman and Nicobar Islands
d652f2f218578ebe80f88f26835d3568,Goa,83,regular,5,22,Resort,21 X 21 Sq.ft.,150,59,4.5,Goa
5a0c43b524e88fa57f04a250fb54afe2,Bangalore,75,regular,2,26,Hotel,10 X 10 Sq.ft.,18,8,4.4,Karnataka
5c298a84197a2b997939e8c7a795a2e5,Thiruvananthapuram,82,regular,3,41,Hotel,14 X 14 Sq.ft.,15,79,4.1,Kerala
4cfd81a3d97d9d97389a5f7606728819,Bangalore,76,regular,4,24,Hotel,16 X 16 Sq.ft.,61,67,4.2,Karnataka
6ab9aa8e243e52591f0e0ce16ecd7ce7,Mysore,78,gostays,2,16,Hotel,12 X 10 Sq.ft.,26,65,3.9,Karnataka
22a30787aba4d9059d118e4a49d812b9,Gurgaon,75,regular,3,8,Hotel,12 X 12 Sq.ft.,16,4,4.4,Haryana
2e6955fc619c48ca7fdf79ba8dcee212,Wayanad,100,regular,0,4,Lodge,20 X 16 Sq.ft.,7,2,5,Kerala
3a900ddff4ec75e8701fc781050b4243,Coimbatore,100,regular,3,40,Service Apartment,11 X 12 Sq.ft.,5,4,4.7,Tamil Nadu
ff711c7c69a219c6ed8f786de9849500,Ghaziabad,85,regular,3,13,Hotel,15 X 13 Sq.ft.,28,21,4.4,Uttar Pradesh
caa098feffdf4bcf57d618f5450c39b0,Shimla,77,regular,3,26,Hotel,12 X 10 Sq.ft.,84,107,4.1,Himachal Pradesh
e7224534ab8cdb7c8cd5d6000147288f,Bhavnagar,80,regular,3,20,Hotel,18 X 18 Sq.ft.,25,63,4.1,Gujarat
686338564260cc886916270d4669d1e8,Panchkula,92,regular,2,9,Resort,18 X 18 Sq.ft.,6,13,4.1,Haryana
fdf1e6df8ee36e1e8de60b0181bfa7b3,Goa,88,regular,4,20,Hotel,15 X 15 Sq.ft.,34,79,4.4,Goa
90b24e6b696474311d7ee42dd1c05f83,Srinagar,78,regular,3,41,Resort,18 X 16 Sq.ft.,26,46,3.9,Jammu and Kashmir
ffd90d946d03d6a5f63678d71d2fb344,Mumbai,76,regular,3,19,Hotel,10 X 12 Sq.ft.,28,21,3.9,Maharashtra
179212174a7345d40590f96690eee3f1,Kolkata,0,regular,3,6,Hotel,20 X 10 Sq.ft.,14,1,4.6,West Bengal
3ffa15cd03e75238bd4e2a12423eebd6,Mumbai,92,regular,3,20,Hotel,15 X 14 Sq.ft.,21,52,4.1,Maharashtra
1074fa58ca233383c7ba1bc7fcf58b6b,Udaipur,71,gostays,2,42,Hotel,15 X 10 Sq.ft.,45,183,3.9,Rajasthan
65dcbc4af1740b4c1a93157371c4376f,Chandigarh,86,gostays,2,19,Hotel,25 X 15 Sq.ft.,7,22,4.2,Punjab
bca5cf7e6cefb307f182b8e86c8d923a,Mumbai,71,regular,0,11,Service Apartment,11 X 11 Sq.ft.,10,35,3.5,Maharashtra
6212623c3197ef4d232a34e24cbd5cc5,Chennai,100,regular,3,31,Hotel,17 X 10 Sq.ft.,12,3,4.9,Tamil Nadu
76d51711c888f945726dc08ff21f70dc,Chikmagalur,100,regular,4,23,Resort,15 X 15 Sq.ft.,39,3,5,Karnataka
b21294ec057d18ff71c808fa7206e5f0,Corbett,75,regular,4,20,Resort,14 X 14 Sq.ft.,67,37,4.7,Uttarakhand
24f9e681247025a4067ef216ca306a08,Manali,84,gostays,4,24,Resort,14 X 14 Sq.ft.,18,173,4.4,Himachal Pradesh
9359b322a6c28d8bcb72753e24992c81,Shimla,60,regular,0,1,Hotel,10 X 10 Sq.ft.,14,10,3.3,Himachal Pradesh
d0cba31ded83363b954fcbd2dcd64a68,Bhuj,66,regular,3,18,Hotel,14 X 15 Sq.ft.,25,3,2.9,Gujarat
25878e711d2b1247e45bfeace2028e2b,Kodaikanal,84,regular,3,39,Hotel,16 X 10 Sq.ft.,38,39,4.4,Tamil Nadu
496ed6884a0ec43b290fa28889ae9a5f,Puri,75,regular,2,28,Hotel,32 X 16 Sq.ft.,8,8,2.5,Orissa
11a342fbcf0f1bb0d21d5ec04e146ed3,Dehradun,0,regular,0,26,Lodge,12 X 12 Sq.ft.,9,1,1.6,Uttarakhand
969149a6dec514ac3ddf97e38faafebb,Pune,94,regular,3,29,Hotel,22 X 10 Sq.ft.,45,17,3.8,Maharashtra
dffa9a9099f9a4dc2582fe15f8776030,Delhi,58,regular,3,23,Hotel,15 X 15 Sq.ft.,45,17,3.7,Delhi
c6fd5ab34b895185f7c7464347ecf7eb,Malwan,80,regular,0,12,Hotel,10 X 12 Sq.ft.,24,26,4,Maharashtra
826fbb0d69ecf2a7a590d4dc2153c8cf,Bangalore,78,regular,3,34,Hotel,18 X 18 Sq.ft.,17,14,4.6,Karnataka
18d452570ddd38074be26fc7d97f4775,Goa,77,regular,3,34,Hotel,25 X 32 Sq.ft.,11,18,4.4,Goa
15191574a94cd21e2bb2bf9dadc7931c,Ahmedabad,82,gostays,4,13,Hotel,14 X 14 Sq.ft.,87,56,4,Gujarat
0c567c36c4e69c4af7ae1f863f0c88e3,Gurgaon,83,gostays,3,17,Hotel,12 X 15 Sq.ft.,15,91,3.9,Haryana
39d30d3062ecf6b48fae48cf8b843404,Virudhunagar,88,regular,1,2,Lodge,10 X 80 Sq.ft.,16,9,4.7,Tamil Nadu
c6791d04c1ab7a5da68d97ebef71fb7b,Visakhapatnam,84,gostays,2,19,Hotel,15 X 12 Sq.ft.,19,274,4.3,Andhra Pradesh
3b57fef752941e42414ea073aab9f47c,Bangalore,70,regular,3,14,Hotel,17 X 17 Sq.ft.,39,34,4,Karnataka
59be64cc11cbdc727b980ec93db91625,Wayanad,84,regular,4,42,Resort,25 X 17 Sq.ft.,12,50,4.7,Kerala
eb80256b25c9dec44634b6c41d9b695d,Chennai,77,regular,3,23,Hotel,16 X 15 Sq.ft.,16,9,3.8,Tamil Nadu
5ac3ea9de6a0d965c6bb0ef9d23fbcc4,Goa,77,gostays,2,17,Resort,12 X 10 Sq.ft.,25,218,4,Goa
0652b678708d30d01193057d22e12eb9,Chennai,100,regular,2,35,Service Apartment,18 X 10 Sq.ft.,14,2,4.5,Tamil Nadu
410c1ea4190f41349529cbba3da42588,Mathura,80,gostays,4,70,Hotel,16 X 16 Sq.ft.,33,92,4.3,Uttar Pradesh
1e1280e416cf736f7e3817acfcf1f973,Pench,74,regular,3,16,Resort,750 X 750 Sq.ft.,10,54,4.2,Madhya Pradesh
7978487d3bfc50cbd4712157e91463b6,Nainital,75,regular,0,26,Resort,12 X 12 Sq.ft.,4,4,3.9,Uttarakhand
b00228b76145965e919237b88076edca,Bangalore,77,regular,3,30,Service Apartment,18 X 10 Sq.ft.,22,9,3.9,Karnataka
58a3e0f214b78fe17627997c9daf8fed,Mukteshwar,89,regular,4,19,Resort,14.5 X 15 Sq.ft.,12,19,4.2,Uttarakhand
2f0f43ad7b50439a20dfc087e4fbc453,Kanyakumari,54,regular,1,9,Hotel,15 X 10 Sq.ft.,79,48,3.7,Tamil Nadu
7392acd9b7819e8bdf392f7b66b98b5f,Udaipur,84,gostays,3,30,Hotel,19 X 10 Sq.ft.,22,108,4.2,Rajasthan
85946781a07e35cd96c731a1f9876c18,Bangalore,67,regular,2,5,Hotel,21 X 10 Sq.ft.,57,37,4,Karnataka
7b62f5141955e2e9b0ad402459d55415,Gurgaon,100,regular,0,7,Guest House,160 X 180 Sq.ft.,11,3,3.9,Haryana
c7ba32800826b0d569d594bd6fe42638,Jaipur,79,regular,3,23,Hotel,12 X 12 Sq.ft.,24,24,3.8,Rajasthan
e9943d213903c40baf678fe513999d2a,Delhi,85,regular,3,12,Hotel,12 X 12 Sq.ft.,15,21,4.1,Delhi
8482b448f643c378f34aeed5281d7956,Hyderabad,60,regular,3,26,Hotel,17 X 10 Sq.ft.,48,10,3.4,Andhra Pradesh
8e877d5e0bc88d0f24eae63cc05ce7ce,Bangalore,50,regular,3,30,Hotel,15 X 12 Sq.ft.,24,2,4.8,Karnataka
8b411c81ee5723ef6795bfd45854385d,Jharsuguda,89,regular,4,19,Hotel,17 X 17 Sq.ft.,52,48,4.3,Orissa
369e05cc1d1d1355c61c0799682c8466,Goa,77,regular,0,16,Resort,14 X 14 Sq.ft.,10,61,3.7,Goa
c67baabb25648628f87803bc206a2dcb,Jaipur,78,regular,3,13,Hotel,12 X 10 Sq.ft.,22,46,4.1,Rajasthan
cad01aadd4d94eded7bbd89bcf2bd21e,Raipur,74,gostays,3,19,Hotel,12 X 15 Sq.ft.,19,202,4.2,Chhattisgarh
0c86719c2553ec534638eb5f015c0808,Goa,69,regular,3,12,Hotel,13 X 13 Sq.ft.,8,82,3.7,Goa
125436f198c8bc6b8e2aa25b5f10e0d1,Pondicherry,84,regular,2,10,Hotel,31 X 31 Sq.ft.,18,138,4.2,Pondicherry
6f6aff09ce90d6c860d6a635bdcf5eda,Goa,86,regular,3,17,Service Apartment,27 X 27 Sq.ft.,35,51,4.3,Goa
2044a054399a4a45013bef71bc520286,Mussoorie,75,regular,0,6,BnB,12 X 10 Sq.ft.,8,12,3.3,Uttarakhand
cc6a9b5a0f699fc00bebd2819211354d,Alleppey,70,regular,4,65,Resort,22 X 17 Sq.ft.,20,30,4.2,Kerala
fc0d92fb5d984f2ecf464570bedaac0e,Chennai,62,regular,3,7,Hotel,12 X 10 Sq.ft.,5,8,4.3,Tamil Nadu
b38ee50bd483bee0aa5083f52f4b8cb1,Mumbai,100,regular,2,12,Hotel,15 X 15 Sq.ft.,16,5,3.6,Maharashtra
a047ce02453f539a181d6ad9124f94df,Gurgaon,80,regular,3,19,Hotel,15 X 20 Sq.ft.,40,57,3.8,Haryana
fe20ec9ac022371b448e4293c7e02efb,Kolkata,74,gostays,2,15,Hotel,12 X 10 Sq.ft.,19,196,3.5,West Bengal
d4202d3a61b62415bd9dbadf97561b9d,Darjeeling,64,regular,2,16,Hotel,14 X 14 Sq.ft.,11,17,3.5,West Bengal
ed68bd7cc13d184c2088b3d9e9e33178,Wayanad,85,regular,4,68,Resort,20 X 15 Sq.ft.,18,164,4.4,Kerala
591d8dc84aab8d0515ad5458cdf0bdb6,Masinagudi,100,regular,3,4,Resort,22 X 22 Sq.ft.,4,3,3.7,Tamil Nadu
1be2789b4e7a836da8f9529b1348ba6f,Bangalore,80,regular,3,34,Hotel,18 X 15 Sq.ft.,72,15,3.8,Karnataka
5d00fc9b086473d5de11ce07a05df431,Katra,66,regular,0,24,Hotel,12 X 12 Sq.ft.,26,89,3.9,Jammu and Kashmir
181c8ab2c3a5e55c3a644946270a8341,Katra,58,regular,3,24,Hotel,12 X 12 Sq.ft.,36,36,3.9,Jammu and Kashmir
8661e8b65c1488bae46032d42e728269,Kolkata,80,regular,3,65,Hotel,12 X 12 Sq.ft.,74,147,4.2,West Bengal
2e4ffc275323c4a5b91b7865772585a6,Dausa,87,regular,3,30,Palace,17 X 17 Sq.ft.,21,8,4,Rajasthan
449b7268da96feddcbb45435a61e64e0,Pathankot,50,regular,0,9,Resort,20 X 16 Sq.ft.,19,2,2.5,Punjab
ff108b2761fca32fc4804e0a0264b611,Mussoorie,61,regular,3,32,Hotel,14 X 10 Sq.ft.,17,13,3.1,Uttarakhand
0f032bc5d4d4c2e42d027999ad881b88,Chennai,87,regular,2,26,Hotel,12 X 10 Sq.ft.,17,33,4,Tamil Nadu
9217ba9dcc053f0d76eff271a47a79c0,Kolkata,73,regular,3,31,Hotel,12 X 10 Sq.ft.,25,19,4.2,West Bengal
bda3411e753daa87cad6180be3013935,Shirdi,86,regular,3,25,Hotel,18 X 10 Sq.ft.,18,60,4.2,Maharashtra
e5120f55f79fa1a6067933d7dabdb3a1,Ujjain,53,regular,1,10,Hotel,14 X 14 Sq.ft.,10,13,2.9,Madhya Pradesh
30f0652da9b76f3d4472b7293a73b5db,Agra,40,regular,3,29,Hotel,14 X 14 Sq.ft.,35,101,2.7,Uttar Pradesh
57db061ba538e0cd0cc2c79c60c5c09c,Ahmedabad,78,regular,3,35,Hotel,12 X 12 Sq.ft.,48,28,4.4,Gujarat
3bd1f52abf06b8089533b8dc3b941564,Shirdi,100,regular,3,21,Hotel,15 X 18 Sq.ft.,34,5,5,Maharashtra
c636ff2d9fcffeed1ed4390825729f6d,Gangtok,100,regular,0,6,Hotel,18 X 18 Sq.ft.,45,2,4.3,Sikkim
ad9d90a57bb94d87055637bf649676fd,Chennai,90,gostays,3,15,Hotel,14 X 14 Sq.ft.,10,175,4.1,Tamil Nadu
e3c4d048c49fbf7f8b307bc69cdd9af0,Siliguri,62,regular,1,24,Hotel,20 X 18 Sq.ft.,32,29,2.9,West Bengal
19846221159093bc5e59d9436d831a51,Mahabaleshwar,94,regular,0,9,Hotel,14 X 14 Sq.ft.,14,36,4.2,Maharashtra
c9b4a2e1234f88c878d474ade285e219,Thane,80,regular,3,34,Hotel,14 X 14 Sq.ft.,24,15,2.6,Maharashtra
e06e38cdfdec1c6e863f4816f73fdb2d,Shirdi,60,regular,0,23,Hotel,12 X 13 Sq.ft.,22,25,2.8,Maharashtra
4c475dcb45632739e21190fda2822e0f,Kovalam,73,regular,3,10,Hotel,10 X 12 Sq.ft.,64,64,4.1,Kerala
432c8057ca964b3eff645ff1864f5d21,Puri,74,regular,2,12,Hotel,10 X 10 Sq.ft.,28,51,3.5,Orissa
d8595194f43605ef70f838da31241b77,Begusarai,0,regular,0,9,Hotel,12 X 12 Sq.ft.,14,1,1.6,Bihar
94c3c404246bc90f4d9430b6dcf0478d,Srinagar,85,regular,3,9,Hotel,13 X 14 Sq.ft.,44,7,4.3,Jammu and Kashmir
880f674c0ba613c996ad5d9beaeaabec,Thane,76,gostays,2,13,Hotel,10 X 10 Sq.ft.,19,101,3.7,Maharashtra
4d1e554d67c24b080776df64665cc437,Thekkady,77,regular,3,11,Hotel,14 X 14 Sq.ft.,31,31,4.2,Kerala
1a65320707f3906b3ddf708554507e06,Hyderabad,50,regular,1,2,Lodge,12 X 14 Sq.ft.,15,2,1,Andhra Pradesh
a0d8b9974edb00b8d34ae93f391bd04c,Bikaner,66,regular,3,15,Hotel,14 X 14 Sq.ft.,71,15,4,Rajasthan
bc9c288fbedaee9cd7c6c735c3c27c31,Daman,83,regular,3,28,Hotel,10 X 12 Sq.ft.,19,147,4.1,Gujarat
6100866b638b985fcd983fd08d532295,Shirdi,75,regular,3,23,Hotel,14 X 14 Sq.ft.,97,331,3.9,Maharashtra
b082553831dc1513e4857f17541bf8c6,Satna,86,regular,0,4,Hotel,11 X 21 Sq.ft.,25,123,4.1,Madhya Pradesh
3bdbcc0644f33d7ecc5e28b40d3e79c9,Mandawa,92,regular,0,18,Hotel,100 X 100 Sq.ft.,15,25,4.5,Rajasthan
12e1e2e729f3ba2feb729b078406da82,Ooty,77,regular,2,48,Hotel,12 X 10 Sq.ft.,37,189,4,Tamil Nadu
3f4dc4af11e3d574f8325352627c3e62,Allahabad,86,regular,3,11,Hotel,15 X 15 Sq.ft.,40,194,4.1,Uttar Pradesh
e2016c64f072205364e263d1382f2954,Guwahati,80,regular,3,6,Hotel,14 X 17 Sq.ft.,16,57,4.6,Assam
ce858c8bad809e53e4d54468915e1d66,Jodhpur,50,regular,3,46,Hotel,13 X 13 Sq.ft.,26,2,2.5,Rajasthan
3669f0ba9f13e22081267a0bfadb384b,Panvel,100,regular,0,27,Hotel,10 X 12 Sq.ft.,18,3,4.5,Maharashtra
9ec3079c78b184a12b7bb4fe463a183b,Dehradun,88,gostays,3,12,Hotel,20 X 14 Sq.ft.,22,120,4.3,Uttarakhand
75fa55412b64440a4b0c162e8becb67d,Hyderabad,41,regular,2,8,Hotel,10 X 10 Sq.ft.,55,62,2.4,Andhra Pradesh
